entry_key, query, target_pdb_id, target_chains, target_uniprot_ids, target_ligand, num_apo_sites, num_holo_sites, target_experimental_method, target_resolution, sasa, sasa_avg, view_url, download_url
5hqy-A-NDP-201, 5hqy A NDP 201, 5hqy, A, P00374, NDP, 1, 104, X-RAY_DIFFRACTION, 1.46, 1451.65, 46.83, http://apoholo.cz/db/entry/5hqy-A-NDP-201, http://apoholo.cz/api/db/entry/5hqy-A-NDP-201/download/5hqy-A-NDP-201.zip
5hqz-A-NDP-201, 5hqz A NDP 201, 5hqz, A, P00374, NDP, 1, 104, X-RAY_DIFFRACTION, 1.46, 1480.27, 44.86, http://apoholo.cz/db/entry/5hqz-A-NDP-201, http://apoholo.cz/api/db/entry/5hqz-A-NDP-201/download/5hqz-A-NDP-201.zip
5hsr-A-NDP-201, 5hsr A NDP 201, 5hsr, A, P00374, NDP, 1, 104, X-RAY_DIFFRACTION, 1.21, 1507.1, 44.33, http://apoholo.cz/db/entry/5hsr-A-NDP-201, http://apoholo.cz/api/db/entry/5hsr-A-NDP-201/download/5hsr-A-NDP-201.zip
5hsu-A-NDP-201, 5hsu A NDP 201, 5hsu, A, P00374, NDP, 1, 104, X-RAY_DIFFRACTION, 1.46, 1400.61, 43.77, http://apoholo.cz/db/entry/5hsu-A-NDP-201, http://apoholo.cz/api/db/entry/5hsu-A-NDP-201/download/5hsu-A-NDP-201.zip
5htx-A-ADP-501, 5htx A ADP 501, 5htx, A, Q8L794, ADP, 1, 1, X-RAY_DIFFRACTION, 1.49, 862.81, 50.75, http://apoholo.cz/db/entry/5htx-A-ADP-501, http://apoholo.cz/api/db/entry/5htx-A-ADP-501/download/5htx-A-ADP-501.zip
5hui-A-NDP-201, 5hui A NDP 201, 5hui, A, P00374, NDP, 1, 104, X-RAY_DIFFRACTION, 1.46, 1504.43, 47.01, http://apoholo.cz/db/entry/5hui-A-NDP-201, http://apoholo.cz/api/db/entry/5hui-A-NDP-201/download/5hui-A-NDP-201.zip
5hve-A-NDP-202, 5hve A NDP 202, 5hve, A, P00374, NDP, 1, 104, X-RAY_DIFFRACTION, 1.46, 1443.63, 42.46, http://apoholo.cz/db/entry/5hve-A-NDP-202, http://apoholo.cz/api/db/entry/5hve-A-NDP-202/download/5hve-A-NDP-202.zip
5hwz-A-HEM-201, 5hwz A HEM 201, 5hwz, A, Q94734, HEM, 1, 48, X-RAY_DIFFRACTION, 1.45, 795.24, 31.81, http://apoholo.cz/db/entry/5hwz-A-HEM-201, http://apoholo.cz/api/db/entry/5hwz-A-HEM-201/download/5hwz-A-HEM-201.zip
5hxi-A-FAD-401, 5hxi A FAD 401, 5hxi, A, Q988D3, FAD, 0, 22, X-RAY_DIFFRACTION, 1.5, 977.16, 26.41, http://apoholo.cz/db/entry/5hxi-A-FAD-401, http://apoholo.cz/api/db/entry/5hxi-A-FAD-401/download/5hxi-A-FAD-401.zip
5i39-A-FAD-501, 5i39 A FAD 501, 5i39, A, Q9LCB2, FAD, 0, 6, X-RAY_DIFFRACTION, 1.2, 1081.53, 25.75, http://apoholo.cz/db/entry/5i39-A-FAD-501, http://apoholo.cz/api/db/entry/5i39-A-FAD-501/download/5i39-A-FAD-501.zip
5igy-A-GDP-402, 5igy A GDP 402, 5igy, A, O32553, GDP, 2, 6, X-RAY_DIFFRACTION, 1.45, 835.04, 37.96, http://apoholo.cz/db/entry/5igy-A-GDP-402, http://apoholo.cz/api/db/entry/5igy-A-GDP-402/download/5igy-A-GDP-402.zip
5ih1-A-GDP-401, 5ih1 A GDP 401, 5ih1, A, O32553, GDP, 2, 6, X-RAY_DIFFRACTION, 1.31, 692.81, 34.64, http://apoholo.cz/db/entry/5ih1-A-GDP-401, http://apoholo.cz/api/db/entry/5ih1-A-GDP-401/download/5ih1-A-GDP-401.zip
5ikd-A-HEM-501, 5ikd A HEM 501, 5ikd, A, I2DBY1, HEM, 0, 22, X-RAY_DIFFRACTION, 1.11, 692.54, 25.65, http://apoholo.cz/db/entry/5ikd-A-HEM-501, http://apoholo.cz/api/db/entry/5ikd-A-HEM-501/download/5ikd-A-HEM-501.zip
5ipy-A-FAD-502, 5ipy A FAD 502, 5ipy, A, A3SLM3, FAD, 0, 8, X-RAY_DIFFRACTION, 1.5, 723.39, 20.09, http://apoholo.cz/db/entry/5ipy-A-FAD-502, http://apoholo.cz/api/db/entry/5ipy-A-FAD-502/download/5ipy-A-FAD-502.zip
5ipy-A-NAP-501, 5ipy A NAP 501, 5ipy, A, A3SLM3, NAP, 0, 8, X-RAY_DIFFRACTION, 1.5, 997.42, 43.37, http://apoholo.cz/db/entry/5ipy-A-NAP-501, http://apoholo.cz/api/db/entry/5ipy-A-NAP-501/download/5ipy-A-NAP-501.zip
5ipy-B-FAD-502, 5ipy B FAD 502, 5ipy, B, A3SLM3, FAD, 0, 8, X-RAY_DIFFRACTION, 1.5, 759.45, 20.53, http://apoholo.cz/db/entry/5ipy-B-FAD-502, http://apoholo.cz/api/db/entry/5ipy-B-FAD-502/download/5ipy-B-FAD-502.zip
5ipy-B-NAP-501, 5ipy B NAP 501, 5ipy, B, A3SLM3, NAP, 0, 8, X-RAY_DIFFRACTION, 1.5, 1092.86, 45.54, http://apoholo.cz/db/entry/5ipy-B-NAP-501, http://apoholo.cz/api/db/entry/5ipy-B-NAP-501/download/5ipy-B-NAP-501.zip
5iq4-A-FAD-502, 5iq4 A FAD 502, 5iq4, A, A3SLM3, FAD, 0, 8, X-RAY_DIFFRACTION, 1.5, 766.15, 20.71, http://apoholo.cz/db/entry/5iq4-A-FAD-502, http://apoholo.cz/api/db/entry/5iq4-A-FAD-502/download/5iq4-A-FAD-502.zip
5iq4-A-NAP-501, 5iq4 A NAP 501, 5iq4, A, A3SLM3, NAP, 0, 8, X-RAY_DIFFRACTION, 1.5, 1156.27, 55.06, http://apoholo.cz/db/entry/5iq4-A-NAP-501, http://apoholo.cz/api/db/entry/5iq4-A-NAP-501/download/5iq4-A-NAP-501.zip
5iq4-B-FAD-502, 5iq4 B FAD 502, 5iq4, B, A3SLM3, FAD, 0, 8, X-RAY_DIFFRACTION, 1.5, 777.37, 21.01, http://apoholo.cz/db/entry/5iq4-B-FAD-502, http://apoholo.cz/api/db/entry/5iq4-B-FAD-502/download/5iq4-B-FAD-502.zip
5iq4-B-NAP-501, 5iq4 B NAP 501, 5iq4, B, A3SLM3, NAP, 0, 8, X-RAY_DIFFRACTION, 1.5, 1158.98, 55.19, http://apoholo.cz/db/entry/5iq4-B-NAP-501, http://apoholo.cz/api/db/entry/5iq4-B-NAP-501/download/5iq4-B-NAP-501.zip
5iqx-A-HEM-201, 5iqx A HEM 201, 5iqx, A, G3XD33, HEM, 1, 60, X-RAY_DIFFRACTION, 1.05, 1316.72, 59.85, http://apoholo.cz/db/entry/5iqx-A-HEM-201, http://apoholo.cz/api/db/entry/5iqx-A-HEM-201/download/5iqx-A-HEM-201.zip
5j1s-A-ATP-401, 5j1s A ATP 401, 5j1s, A B, O14656 Q8NFQ8, ATP, 0, 26, X-RAY_DIFFRACTION, 1.4, 690.59, 25.58, http://apoholo.cz/db/entry/5j1s-A-ATP-401, http://apoholo.cz/api/db/entry/5j1s-A-ATP-401/download/5j1s-A-ATP-401.zip
5j1t-A-ATP-401, 5j1t A ATP 401, 5j1t, A B, O14656 Q8NFQ8, ATP, 0, 26, X-RAY_DIFFRACTION, 1.4, 739.74, 27.4, http://apoholo.cz/db/entry/5j1t-A-ATP-401, http://apoholo.cz/api/db/entry/5j1t-A-ATP-401/download/5j1t-A-ATP-401.zip
5jaj-A-ADP-702, 5jaj A ADP 702, 5jaj, A, G0YYQ5, ADP, 1, 2, X-RAY_DIFFRACTION, 1.5, 983.74, 57.87, http://apoholo.cz/db/entry/5jaj-A-ADP-702, http://apoholo.cz/api/db/entry/5jaj-A-ADP-702/download/5jaj-A-ADP-702.zip
5jca-L-FAD-503, 5jca L FAD 503, 5jca, L S, Q8U194 Q8U195, FAD, 0, 1, X-RAY_DIFFRACTION, 1.5, 767.94, 15.67, http://apoholo.cz/db/entry/5jca-L-FAD-503, http://apoholo.cz/api/db/entry/5jca-L-FAD-503/download/5jca-L-FAD-503.zip
5jca-L-NDP-504, 5jca L NDP 504, 5jca, L, Q8U195, NDP, 0, 1, X-RAY_DIFFRACTION, 1.5, 1042.03, 34.73, http://apoholo.cz/db/entry/5jca-L-NDP-504, http://apoholo.cz/api/db/entry/5jca-L-NDP-504/download/5jca-L-NDP-504.zip
5jca-S-FAD-301, 5jca S FAD 301, 5jca, S, Q8U194, FAD, 0, 1, X-RAY_DIFFRACTION, 1.5, 988.82, 32.96, http://apoholo.cz/db/entry/5jca-S-FAD-301, http://apoholo.cz/api/db/entry/5jca-S-FAD-301/download/5jca-S-FAD-301.zip
5jcx-A-NAP-301, 5jcx A NAP 301, 5jcx, A, O76290, NAP, 0, 252, X-RAY_DIFFRACTION, 1.43, 987.06, 28.2, http://apoholo.cz/db/entry/5jcx-A-NAP-301, http://apoholo.cz/api/db/entry/5jcx-A-NAP-301/download/5jcx-A-NAP-301.zip
5jcx-B-NAP-301, 5jcx B NAP 301, 5jcx, B, O76290, NAP, 0, 252, X-RAY_DIFFRACTION, 1.43, 965.87, 30.18, http://apoholo.cz/db/entry/5jcx-B-NAP-301, http://apoholo.cz/api/db/entry/5jcx-B-NAP-301/download/5jcx-B-NAP-301.zip
5jcx-D-NAP-301, 5jcx D NAP 301, 5jcx, D, O76290, NAP, 0, 252, X-RAY_DIFFRACTION, 1.43, 951.31, 29.73, http://apoholo.cz/db/entry/5jcx-D-NAP-301, http://apoholo.cz/api/db/entry/5jcx-D-NAP-301/download/5jcx-D-NAP-301.zip
5jda-A-AMP-401, 5jda A AMP 401, 5jda, A, Q739M5, AMP, 0, 1, X-RAY_DIFFRACTION, 1.4, 543.61, 30.2, http://apoholo.cz/db/entry/5jda-A-AMP-401, http://apoholo.cz/api/db/entry/5jda-A-AMP-401/download/5jda-A-AMP-401.zip
5jdi-A-NAP-301, 5jdi A NAP 301, 5jdi, A, O76290, NAP, 0, 252, X-RAY_DIFFRACTION, 1.38, 1017.0, 29.91, http://apoholo.cz/db/entry/5jdi-A-NAP-301, http://apoholo.cz/api/db/entry/5jdi-A-NAP-301/download/5jdi-A-NAP-301.zip
5jdi-B-NAP-301, 5jdi B NAP 301, 5jdi, B, O76290, NAP, 0, 252, X-RAY_DIFFRACTION, 1.38, 933.73, 30.12, http://apoholo.cz/db/entry/5jdi-B-NAP-301, http://apoholo.cz/api/db/entry/5jdi-B-NAP-301/download/5jdi-B-NAP-301.zip
5jdi-C-NAP-301, 5jdi C NAP 301, 5jdi, C, O76290, NAP, 0, 252, X-RAY_DIFFRACTION, 1.38, 989.69, 30.93, http://apoholo.cz/db/entry/5jdi-C-NAP-301, http://apoholo.cz/api/db/entry/5jdi-C-NAP-301/download/5jdi-C-NAP-301.zip
5jdi-D-NAP-301, 5jdi D NAP 301, 5jdi, D, O76290, NAP, 0, 252, X-RAY_DIFFRACTION, 1.38, 902.36, 29.11, http://apoholo.cz/db/entry/5jdi-D-NAP-301, http://apoholo.cz/api/db/entry/5jdi-D-NAP-301/download/5jdi-D-NAP-301.zip
5jhx-A-HEM-801, 5jhx A HEM 801, 5jhx, A, A4QUT2, HEM, 0, 8, X-RAY_DIFFRACTION, 1.4, 581.55, 21.54, http://apoholo.cz/db/entry/5jhx-A-HEM-801, http://apoholo.cz/api/db/entry/5jhx-A-HEM-801/download/5jhx-A-HEM-801.zip
5jhx-B-HEM-1500, 5jhx B HEM 1500, 5jhx, B, A4QUT2, HEM, 0, 8, X-RAY_DIFFRACTION, 1.4, 602.54, 22.32, http://apoholo.cz/db/entry/5jhx-B-HEM-1500, http://apoholo.cz/api/db/entry/5jhx-B-HEM-1500/download/5jhx-B-HEM-1500.zip
5jhy-A-HEM-1500, 5jhy A HEM 1500, 5jhy, A, A4QUT2, HEM, 0, 8, X-RAY_DIFFRACTION, 1.4, 608.34, 22.53, http://apoholo.cz/db/entry/5jhy-A-HEM-1500, http://apoholo.cz/api/db/entry/5jhy-A-HEM-1500/download/5jhy-A-HEM-1500.zip
5jhy-B-HEM-1500, 5jhy B HEM 1500, 5jhy, B, A4QUT2, HEM, 0, 8, X-RAY_DIFFRACTION, 1.4, 603.63, 23.22, http://apoholo.cz/db/entry/5jhy-B-HEM-1500, http://apoholo.cz/api/db/entry/5jhy-B-HEM-1500/download/5jhy-B-HEM-1500.zip
5jic-A-ADP-302, 5jic A ADP 302, 5jic, A, Q2FWC7, ADP, 0, 25, X-RAY_DIFFRACTION, 1.4, 683.62, 37.98, http://apoholo.cz/db/entry/5jic-A-ADP-302, http://apoholo.cz/api/db/entry/5jic-A-ADP-302/download/5jic-A-ADP-302.zip
5jla-A-NAD-401, 5jla A NAD 401, 5jla, A, Q13GR0, NAD, 0, 0, X-RAY_DIFFRACTION, 1.45, 989.16, 29.09, http://apoholo.cz/db/entry/5jla-A-NAD-401, http://apoholo.cz/api/db/entry/5jla-A-NAD-401/download/5jla-A-NAD-401.zip
5jla-B-NAD-401, 5jla B NAD 401, 5jla, B, Q13GR0, NAD, 0, 0, X-RAY_DIFFRACTION, 1.45, 1094.9, 32.2, http://apoholo.cz/db/entry/5jla-B-NAD-401, http://apoholo.cz/api/db/entry/5jla-B-NAD-401/download/5jla-B-NAD-401.zip
5jla-C-NAD-401, 5jla C NAD 401, 5jla, C, Q13GR0, NAD, 0, 0, X-RAY_DIFFRACTION, 1.45, 1038.5, 31.47, http://apoholo.cz/db/entry/5jla-C-NAD-401, http://apoholo.cz/api/db/entry/5jla-C-NAD-401/download/5jla-C-NAD-401.zip
5jla-D-NAD-401, 5jla D NAD 401, 5jla, D, Q13GR0, NAD, 0, 0, X-RAY_DIFFRACTION, 1.45, 1025.48, 31.08, http://apoholo.cz/db/entry/5jla-D-NAD-401, http://apoholo.cz/api/db/entry/5jla-D-NAD-401/download/5jla-D-NAD-401.zip
5jp7-A-HEC-201, 5jp7 A HEC 201, 5jp7, A, P00138, HEC, 0, 50, X-RAY_DIFFRACTION, 1.26, 1039.84, 37.14, http://apoholo.cz/db/entry/5jp7-A-HEC-201, http://apoholo.cz/api/db/entry/5jp7-A-HEC-201/download/5jp7-A-HEC-201.zip
5jra-A-HEC-201, 5jra A HEC 201, 5jra, A, P00138, HEC, 0, 50, X-RAY_DIFFRACTION, 1.38, 1057.04, 35.23, http://apoholo.cz/db/entry/5jra-A-HEC-201, http://apoholo.cz/api/db/entry/5jra-A-HEC-201/download/5jra-A-HEC-201.zip
5jry-A-NDP-500, 5jry A NDP 500, 5jry, A, A0A0H3KPC8, NDP, 0, 0, X-RAY_DIFFRACTION, 1.2, 933.65, 23.94, http://apoholo.cz/db/entry/5jry-A-NDP-500, http://apoholo.cz/api/db/entry/5jry-A-NDP-500/download/5jry-A-NDP-500.zip
5jsc-A-FAD-500, 5jsc A FAD 500, 5jsc, A B, Q13JS1, FAD, 0, 0, X-RAY_DIFFRACTION, 1.5, 1200.89, 33.36, http://apoholo.cz/db/entry/5jsc-A-FAD-500, http://apoholo.cz/api/db/entry/5jsc-A-FAD-500/download/5jsc-A-FAD-500.zip
5jsc-B-FAD-500, 5jsc B FAD 500, 5jsc, A B, Q13JS1, FAD, 0, 0, X-RAY_DIFFRACTION, 1.5, 1185.92, 32.05, http://apoholo.cz/db/entry/5jsc-B-FAD-500, http://apoholo.cz/api/db/entry/5jsc-B-FAD-500/download/5jsc-B-FAD-500.zip
5jsc-C-FAD-501, 5jsc C FAD 501, 5jsc, C D, Q13JS1, FAD, 0, 0, X-RAY_DIFFRACTION, 1.5, 1164.6, 32.35, http://apoholo.cz/db/entry/5jsc-C-FAD-501, http://apoholo.cz/api/db/entry/5jsc-C-FAD-501/download/5jsc-C-FAD-501.zip
5jsc-D-FAD-501, 5jsc D FAD 501, 5jsc, C D, Q13JS1, FAD, 0, 0, X-RAY_DIFFRACTION, 1.5, 1183.93, 32.89, http://apoholo.cz/db/entry/5jsc-D-FAD-501, http://apoholo.cz/api/db/entry/5jsc-D-FAD-501/download/5jsc-D-FAD-501.zip
5jsl-A-HEC-201, 5jsl A HEC 201, 5jsl, A, P00138, HEC, 0, 50, X-RAY_DIFFRACTION, 1.25, 1063.07, 39.37, http://apoholo.cz/db/entry/5jsl-A-HEC-201, http://apoholo.cz/api/db/entry/5jsl-A-HEC-201/download/5jsl-A-HEC-201.zip
5jt4-A-HEC-201, 5jt4 A HEC 201, 5jt4, A, P00138, HEC, 0, 50, X-RAY_DIFFRACTION, 1.25, 1071.54, 36.95, http://apoholo.cz/db/entry/5jt4-A-HEC-201, http://apoholo.cz/api/db/entry/5jt4-A-HEC-201/download/5jt4-A-HEC-201.zip
5jtd-A-HEM-501, 5jtd A HEM 501, 5jtd, A, P14779, HEM, 0, 375, X-RAY_DIFFRACTION, 1.5, 778.32, 26.84, http://apoholo.cz/db/entry/5jtd-A-HEM-501, http://apoholo.cz/api/db/entry/5jtd-A-HEM-501/download/5jtd-A-HEM-501.zip
5jtd-B-HEM-501, 5jtd B HEM 501, 5jtd, B, P14779, HEM, 0, 375, X-RAY_DIFFRACTION, 1.5, 790.02, 26.33, http://apoholo.cz/db/entry/5jtd-B-HEM-501, http://apoholo.cz/api/db/entry/5jtd-B-HEM-501/download/5jtd-B-HEM-501.zip
5jua-A-HEC-201, 5jua A HEC 201, 5jua, A, P00138, HEC, 0, 50, X-RAY_DIFFRACTION, 1.13, 1039.57, 38.5, http://apoholo.cz/db/entry/5jua-A-HEC-201, http://apoholo.cz/api/db/entry/5jua-A-HEC-201/download/5jua-A-HEC-201.zip
5jve-A-HEC-1101, 5jve A HEC 1101, 5jve, A, P00138, HEC, 0, 50, X-RAY_DIFFRACTION, 1.12, 1040.85, 38.55, http://apoholo.cz/db/entry/5jve-A-HEC-1101, http://apoholo.cz/api/db/entry/5jve-A-HEC-1101/download/5jve-A-HEC-1101.zip
5k1l-A-HEM-201, 5k1l A HEM 201, 5k1l, A, Q9NAV7, HEM, 0, 136, X-RAY_DIFFRACTION, 1.08, 905.17, 45.26, http://apoholo.cz/db/entry/5k1l-A-HEM-201, http://apoholo.cz/api/db/entry/5k1l-A-HEM-201/download/5k1l-A-HEM-201.zip
5k1l-B-HEM-201, 5k1l B HEM 201, 5k1l, B, Q9NAV7, HEM, 0, 136, X-RAY_DIFFRACTION, 1.08, 916.47, 48.24, http://apoholo.cz/db/entry/5k1l-B-HEM-201, http://apoholo.cz/api/db/entry/5k1l-B-HEM-201/download/5k1l-B-HEM-201.zip
5k90-A-HEM-502, 5k90 A HEM 502, 5k90, A, B8HNS6, HEM, 0, 34, X-RAY_DIFFRACTION, 1.28, 786.28, 23.83, http://apoholo.cz/db/entry/5k90-A-HEM-502, http://apoholo.cz/api/db/entry/5k90-A-HEM-502/download/5k90-A-HEM-502.zip
5k90-B-HEM-201, 5k90 B HEM 201, 5k90, B, B8HNS6, HEM, 0, 34, X-RAY_DIFFRACTION, 1.28, 770.02, 23.33, http://apoholo.cz/db/entry/5k90-B-HEM-201, http://apoholo.cz/api/db/entry/5k90-B-HEM-201/download/5k90-B-HEM-201.zip
5k90-C-HEM-502, 5k90 C HEM 502, 5k90, C, B8HNS6, HEM, 0, 34, X-RAY_DIFFRACTION, 1.28, 766.86, 23.24, http://apoholo.cz/db/entry/5k90-C-HEM-502, http://apoholo.cz/api/db/entry/5k90-C-HEM-502/download/5k90-C-HEM-502.zip
5k90-D-HEM-201, 5k90 D HEM 201, 5k90, D, B8HNS6, HEM, 0, 34, X-RAY_DIFFRACTION, 1.28, 779.78, 23.63, http://apoholo.cz/db/entry/5k90-D-HEM-201, http://apoholo.cz/api/db/entry/5k90-D-HEM-201/download/5k90-D-HEM-201.zip
5k91-A-HEM-201, 5k91 A HEM 201, 5k91, A, B8HNS6, HEM, 0, 34, X-RAY_DIFFRACTION, 1.18, 797.93, 23.47, http://apoholo.cz/db/entry/5k91-A-HEM-201, http://apoholo.cz/api/db/entry/5k91-A-HEM-201/download/5k91-A-HEM-201.zip
5k91-B-HEM-201, 5k91 B HEM 201, 5k91, B, B8HNS6, HEM, 0, 34, X-RAY_DIFFRACTION, 1.18, 795.79, 23.41, http://apoholo.cz/db/entry/5k91-B-HEM-201, http://apoholo.cz/api/db/entry/5k91-B-HEM-201/download/5k91-B-HEM-201.zip
5k91-C-HEM-201, 5k91 C HEM 201, 5k91, C, B8HNS6, HEM, 0, 34, X-RAY_DIFFRACTION, 1.18, 790.1, 23.94, http://apoholo.cz/db/entry/5k91-C-HEM-201, http://apoholo.cz/api/db/entry/5k91-C-HEM-201/download/5k91-C-HEM-201.zip
5k91-D-HEM-201, 5k91 D HEM 201, 5k91, D, B8HNS6, HEM, 0, 34, X-RAY_DIFFRACTION, 1.18, 798.97, 23.5, http://apoholo.cz/db/entry/5k91-D-HEM-201, http://apoholo.cz/api/db/entry/5k91-D-HEM-201/download/5k91-D-HEM-201.zip
5kdz-A-HEM-502, 5kdz A HEM 502, 5kdz, A, Q2IU02, HEM, 0, 93, X-RAY_DIFFRACTION, 1.42, 653.84, 19.23, http://apoholo.cz/db/entry/5kdz-A-HEM-502, http://apoholo.cz/api/db/entry/5kdz-A-HEM-502/download/5kdz-A-HEM-502.zip
5klz-B-AMP-201, 5klz B AMP 201, 5klz, A B, P49773, AMP, 48, 73, X-RAY_DIFFRACTION, 1.5, 878.08, 41.81, http://apoholo.cz/db/entry/5klz-B-AMP-201, http://apoholo.cz/api/db/entry/5klz-B-AMP-201/download/5klz-B-AMP-201.zip
5kvq-A-NAP-402, 5kvq A NAP 402, 5kvq, A B, O54512, NAP, 0, 2, X-RAY_DIFFRACTION, 1.45, 944.01, 31.47, http://apoholo.cz/db/entry/5kvq-A-NAP-402, http://apoholo.cz/api/db/entry/5kvq-A-NAP-402/download/5kvq-A-NAP-402.zip
5kvq-B-NAP-402, 5kvq B NAP 402, 5kvq, B, O54512, NAP, 0, 2, X-RAY_DIFFRACTION, 1.45, 923.39, 30.78, http://apoholo.cz/db/entry/5kvq-B-NAP-402, http://apoholo.cz/api/db/entry/5kvq-B-NAP-402/download/5kvq-B-NAP-402.zip
5kvs-A-NAP-401, 5kvs A NAP 401, 5kvs, A, O54512, NAP, 0, 2, X-RAY_DIFFRACTION, 1.28, 1011.51, 34.88, http://apoholo.cz/db/entry/5kvs-A-NAP-401, http://apoholo.cz/api/db/entry/5kvs-A-NAP-401/download/5kvs-A-NAP-401.zip
5kvs-B-NAP-401, 5kvs B NAP 401, 5kvs, B, O54512, NAP, 0, 2, X-RAY_DIFFRACTION, 1.28, 1021.45, 31.92, http://apoholo.cz/db/entry/5kvs-B-NAP-401, http://apoholo.cz/api/db/entry/5kvs-B-NAP-401/download/5kvs-B-NAP-401.zip
5kwf-A-FAD-601, 5kwf A FAD 601, 5kwf, A, P12676, FAD, 0, 22, X-RAY_DIFFRACTION, 1.5, 749.69, 15.62, http://apoholo.cz/db/entry/5kwf-A-FAD-601, http://apoholo.cz/api/db/entry/5kwf-A-FAD-601/download/5kwf-A-FAD-601.zip
5kxh-A-GDP-403, 5kxh A GDP 403, 5kxh, A, Q91ZW2, GDP, 0, 12, X-RAY_DIFFRACTION, 1.33, 517.9, 28.77, http://apoholo.cz/db/entry/5kxh-A-GDP-403, http://apoholo.cz/api/db/entry/5kxh-A-GDP-403/download/5kxh-A-GDP-403.zip
5ky2-A-GDP-403, 5ky2 A GDP 403, 5ky2, A, Q91ZW2, GDP, 0, 12, X-RAY_DIFFRACTION, 1.47, 688.84, 36.25, http://apoholo.cz/db/entry/5ky2-A-GDP-403, http://apoholo.cz/api/db/entry/5ky2-A-GDP-403/download/5ky2-A-GDP-403.zip
5ky4-A-GDP-403, 5ky4 A GDP 403, 5ky4, A, Q91ZW2, GDP, 0, 12, X-RAY_DIFFRACTION, 1.47, 400.72, 23.57, http://apoholo.cz/db/entry/5ky4-A-GDP-403, http://apoholo.cz/api/db/entry/5ky4-A-GDP-403/download/5ky4-A-GDP-403.zip
5ky5-A-GDP-403, 5ky5 A GDP 403, 5ky5, A, Q91ZW2, GDP, 0, 12, X-RAY_DIFFRACTION, 1.5, 505.61, 28.09, http://apoholo.cz/db/entry/5ky5-A-GDP-403, http://apoholo.cz/api/db/entry/5ky5-A-GDP-403/download/5ky5-A-GDP-403.zip
5l4l-A-NAP-302, 5l4l A NAP 302, 5l4l, A, G9VYV4, NAP, 3, 1, X-RAY_DIFFRACTION, 1.2, 928.29, 33.15, http://apoholo.cz/db/entry/5l4l-A-NAP-302, http://apoholo.cz/api/db/entry/5l4l-A-NAP-302/download/5l4l-A-NAP-302.zip
5l4s-A-NAP-402, 5l4s A NAP 402, 5l4s, A, Q6WAU1, NAP, 0, 2, X-RAY_DIFFRACTION, 1.41, 1127.81, 30.48, http://apoholo.cz/db/entry/5l4s-A-NAP-402, http://apoholo.cz/api/db/entry/5l4s-A-NAP-402/download/5l4s-A-NAP-402.zip
5lby-A-FAD-302, 5lby A FAD 302, 5lby, A B, P16083, FAD, 0, 137, X-RAY_DIFFRACTION, 1.4, 1158.85, 44.57, http://apoholo.cz/db/entry/5lby-A-FAD-302, http://apoholo.cz/api/db/entry/5lby-A-FAD-302/download/5lby-A-FAD-302.zip
5lby-B-FAD-301, 5lby B FAD 301, 5lby, A B, P16083, FAD, 0, 137, X-RAY_DIFFRACTION, 1.4, 1188.67, 44.02, http://apoholo.cz/db/entry/5lby-B-FAD-301, http://apoholo.cz/api/db/entry/5lby-B-FAD-301/download/5lby-B-FAD-301.zip
5lbz-A-FAD-301, 5lbz A FAD 301, 5lbz, A B, P16083, FAD, 0, 137, X-RAY_DIFFRACTION, 1.4, 1113.97, 42.85, http://apoholo.cz/db/entry/5lbz-A-FAD-301, http://apoholo.cz/api/db/entry/5lbz-A-FAD-301/download/5lbz-A-FAD-301.zip
5lbz-B-FAD-301, 5lbz B FAD 301, 5lbz, A B, P16083, FAD, 0, 137, X-RAY_DIFFRACTION, 1.4, 1135.31, 43.67, http://apoholo.cz/db/entry/5lbz-B-FAD-301, http://apoholo.cz/api/db/entry/5lbz-B-FAD-301/download/5lbz-B-FAD-301.zip
5ldg-A-NAP-400, 5ldg A NAP 400, 5ldg, A, Q6WAU1, NAP, 0, 2, X-RAY_DIFFRACTION, 1.3, 1265.35, 31.63, http://apoholo.cz/db/entry/5ldg-A-NAP-400, http://apoholo.cz/api/db/entry/5ldg-A-NAP-400/download/5ldg-A-NAP-400.zip
5lft-A-HEC-201, 5lft A HEC 201, 5lft, A, P00044, HEC, 0, 143, X-RAY_DIFFRACTION, 1.25, 1134.77, 36.61, http://apoholo.cz/db/entry/5lft-A-HEC-201, http://apoholo.cz/api/db/entry/5lft-A-HEC-201/download/5lft-A-HEC-201.zip
5lk9-A-HEM-201, 5lk9 A HEM 201, 5lk9, A, Q9NAV7, HEM, 0, 136, X-RAY_DIFFRACTION, 1.12, 885.67, 42.17, http://apoholo.cz/db/entry/5lk9-A-HEM-201, http://apoholo.cz/api/db/entry/5lk9-A-HEM-201/download/5lk9-A-HEM-201.zip
5lk9-B-HEM-302, 5lk9 B HEM 302, 5lk9, B, Q9NAV7, HEM, 0, 136, X-RAY_DIFFRACTION, 1.12, 1003.51, 45.61, http://apoholo.cz/db/entry/5lk9-B-HEM-302, http://apoholo.cz/api/db/entry/5lk9-B-HEM-302/download/5lk9-B-HEM-302.zip
5lkv-A-HEM-201, 5lkv A HEM 201, 5lkv, A, Q9NAV7, HEM, 0, 136, X-RAY_DIFFRACTION, 1.08, 841.65, 44.3, http://apoholo.cz/db/entry/5lkv-A-HEM-201, http://apoholo.cz/api/db/entry/5lkv-A-HEM-201/download/5lkv-A-HEM-201.zip
